"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_kg","reps","distance_km","duration_seconds","rpe"
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Aperturas (Mancuerna)",,"",3,"normal",10,8,,,10
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Tríceps con Polea",,"",0,"normal",25,6,,,10
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Tríceps con Polea",,"",1,"normal",20,10,,,10
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Tríceps con Polea",,"",2,"normal",20,10,,,10
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Tríceps con Polea",,"",3,"normal",20,8,,,
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Extensión de Tríceps (Cable)",,"",0,"normal",10,12,,,
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Elevacion Laterales (Mancuerna)",,"",0,"normal",12,13,,,9
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Elevacion Laterales (Mancuerna)",,"",1,"normal",12,8,,,10
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,12,,,9
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Elevacion Laterales (Mancuerna)",,"",3,"normal",10,11,,,9
"Pecho triceps y hombros","11 abr 2024, 18:48","11 abr 2024, 20:31","","Elevacion Laterales (Mancuerna)",,"",4,"normal",10,9,,,9
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Dominada",,"",0,"normal",,8,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Dominada",,"",1,"normal",,7,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho (Cable)",,"",0,"normal",60,10,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho (Cable)",,"",1,"normal",60,5,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho (Cable)",,"",2,"normal",50,10,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho (Cable)",,"",3,"normal",50,7,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Tirón a la Cara",,"",0,"normal",50,16,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Tirón a la Cara",,"",1,"normal",50,11,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Tirón a la Cara",,"",2,"normal",50,11,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",0,"normal",50,9,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",1,"normal",40,9,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",2,"normal",40,6,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl con Barra EZ",,"",0,"normal",30,5,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl con Barra EZ",,"",1,"normal",30,5,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl con Barra EZ",,"",2,"normal",20,11,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl con Barra EZ",,"",3,"normal",20,10,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Remo Inclinado (Barra)",,"",0,"normal",50,13,,,9
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Remo Inclinado (Barra)",,"",1,"normal",50,10,,,9.5
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Remo Inclinado (Barra)",,"",2,"normal",40,13,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl de Bíceps (Mancuerna)",,"",0,"normal",10,10,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl de Bíceps (Mancuerna)",,"",1,"normal",10,6,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl de Muñeca Palmas arriba",,"",0,"normal",20,14,,,10
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl de Muñeca Palmas arriba",,"",1,"normal",20,10,,,
"Espalda, bicep, hp y abs","10 abr 2024, 19:27","10 abr 2024, 21:18","","Curl de Muñeca Palmas arriba",,"",2,"normal",20,9,,,
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Sentadilla (Máquina)",,"",0,"normal",85,7,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Sentadilla (Máquina)",,"",1,"normal",80,8,,,9
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Sentadilla (Máquina)",,"",2,"normal",80,7,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Sentadilla (Máquina)",,"",3,"normal",80,5,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Curls de Piernas de Pie",,"",0,"normal",30,8,,,9
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Curls de Piernas de Pie",,"",1,"normal",30,7,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Curls de Piernas de Pie",,"",2,"normal",25,9,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Curls de Piernas de Pie",,"",3,"normal",25,7,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Extensión de Pierna",,"",0,"normal",65,10,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Extensión de Pierna",,"",1,"normal",60,11,,,9
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Extensión de Pierna",,"",2,"normal",55,10,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Extensión de Pierna",,"",3,"normal",55,8,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Empuje de Caderas (Barra)",,"",0,"normal",110,6,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Empuje de Caderas (Barra)",,"",1,"normal",110,5,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Empuje de Caderas (Barra)",,"",2,"normal",90,10,,,9
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Empuje de Caderas (Barra)",,"",3,"normal",90,9,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Peso Muerto (Barra)",,"",0,"normal",100,6,,,
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Peso Muerto (Barra)",,"",1,"normal",100,5,,,
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,14,,,9
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",30,10,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",20,8,,,8.5
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",20,9,,,10
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna",,"",0,"dropset",,14,,,
"Pierna Martes y Viernes","9 abr 2024, 18:40","9 abr 2024, 20:28","","Elevación de Gemelos a Una Pierna",,"",1,"dropset",,10,,,
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Dominada",,"",0,"normal",,8,,,6
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Dominada",,"",1,"normal",,7,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",0,"normal",60,7,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",1,"normal",60,6,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",2,"normal",50,9,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",3,"normal",50,9,,,9
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",4,"normal",45,9,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Jalón al Pecho (Cable)",,"",5,"normal",45,8,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Banca (Barra)",,"",0,"normal",65,8,,,9
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Banca (Barra)",,"",1,"normal",60,10,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Banca (Barra)",,"",2,"normal",60,7,,,8
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Banca (Barra)",,"",3,"normal",55,6,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Hombros  (Mancuerna)",,"",0,"normal",20,7,,,9.5
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Hombros  (Mancuerna)",,"",1,"normal",20,5,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Hombros  (Mancuerna)",,"",2,"normal",17.5,8,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Press de Hombros  (Mancuerna)",,"",3,"normal",17.5,5,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Curl con Barra EZ",,"",0,"normal",35,5,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Curl con Barra EZ",,"",1,"normal",30,7,,,9
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Curl con Barra EZ",,"",2,"normal",30,5,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Tríceps con Polea",,"",0,"normal",30,13,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Tríceps con Polea",,"",1,"normal",35,6,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Tríceps con Polea",,"",2,"normal",30,5,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Tríceps con Polea",,"",3,"normal",25,7,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Tríceps con Polea",,"",4,"normal",20,6,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Elevacion Laterales (Mancuerna)",,"",0,"normal",12,9,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Elevacion Laterales (Mancuerna)",,"",1,"normal",12,7,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,11,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Elevacion Laterales (Mancuerna)",,"",3,"normal",10,10,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Elevacion Laterales (Mancuerna)",,"",4,"normal",10,10,,,10
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Levantamiento de Rodillas en Barra",,"",0,"normal",,12,,,
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Levantamiento de Rodillas en Barra",,"",1,"normal",,8,,,
"Push pull combined","8 abr 2024, 18:09","8 abr 2024, 19:59","","Levantamiento de Rodillas en Barra",,"",2,"normal",,11,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Remo Inclinado (Barra)",,"",0,"normal",50,12,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Remo Inclinado (Barra)",,"",1,"normal",50,11,,,9
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Remo Inclinado (Barra)",,"",2,"normal",50,9,,,9
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Press Francés (Barra)",,"",0,"normal",25,12,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Press Francés (Barra)",,"",1,"normal",25,7,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl con Barra EZ",,"",0,"normal",30,12,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl con Barra EZ",,"",1,"normal",30,8,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl con Barra EZ",,"",2,"normal",30,6,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tirón a la Cara",,"",0,"normal",50,15,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tirón a la Cara",,"",1,"normal",50,12,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tirón a la Cara",,"",2,"normal",50,10,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tirón a la Cara",,"",3,"normal",50,10,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tríceps con Polea",,"",0,"normal",25,13,,,10
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tríceps con Polea",,"",1,"normal",25,11,,,9
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tríceps con Polea",,"",2,"normal",20,13,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Tríceps con Polea",,"",3,"normal",20,10,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Peso Muerto (Barra)",,"",0,"normal",60,8,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Peso Muerto (Barra)",,"",1,"normal",100,7,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Peso Muerto (Barra)",,"",2,"normal",100,5,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Peso Muerto (Barra)",,"",3,"normal",100,3,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl de Piernas Acostado (Máquina)",,"",0,"normal",30,11,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl de Piernas Acostado (Máquina)",,"",1,"normal",30,8,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl de Piernas Acostado (Máquina)",,"",2,"normal",25,8,,,
"Entrenamiento nocturno 🏋️","4 abr 2024, 18:35","4 abr 2024, 20:16","","Curl de Piernas Acostado (Máquina)",,"",3,"normal",30,8,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Banca (Barra)",,"",0,"normal",65,7,,,9
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Banca (Barra)",,"",1,"normal",60,9,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Banca (Barra)",,"",2,"normal",60,8,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Jalón al Pecho (Cable)",,"",0,"normal",65,9,,,9
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Jalón al Pecho (Cable)",,"",1,"normal",60,8,,,9
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Jalón al Pecho (Cable)",,"",2,"normal",55,8,,,10
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",0,"normal",50,8,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",1,"normal",50,6,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Hombros  (Mancuerna)",,"",0,"normal",20,10,,,9
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Hombros  (Mancuerna)",,"",1,"normal",20,9,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Press de Hombros  (Mancuerna)",,"",2,"normal",20,5,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Sentadilla (Máquina Smith)",,"",0,"normal",60,8,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Sentadilla (Máquina Smith)",,"",1,"normal",60,6,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Sentadilla (Máquina Smith)",,"",2,"normal",60,7,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Hip Thrust (Machine)",,"",0,"normal",100,8,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Hip Thrust (Machine)",,"",1,"normal",100,7,,,
"Entrenamiento nocturno 🏋️","3 abr 2024, 18:22","3 abr 2024, 19:44","","Hip Thrust (Machine)",,"",2,"normal",90,7,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Dominada",,"",0,"normal",,8,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Jalón al Pecho (Cable)",,"",0,"normal",65,9,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Tirón a la Cara",,"",0,"normal",50,13,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Tirón a la Cara",,"",1,"normal",50,12,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Tirón a la Cara",,"",2,"normal",50,12,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",0,"normal",55,8,,,8
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",1,"normal",50,6,,,9
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Jalón al Pecho - Agarre Cerrado (Cable)",,"",2,"normal",45,7,,,9
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Curl con Barra EZ",,"Hoy fueron puras repes parciales",0,"normal",30,10,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Curl con Barra EZ",,"Hoy fueron puras repes parciales",1,"normal",30,6,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Curl Martillo (Mancuerna)",,"",0,"normal",12,8,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Curl Martillo (Mancuerna)",,"",1,"normal",12,6,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Curl Martillo (Mancuerna)",,"",2,"normal",12,6,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",0,"normal",30,12,,,8
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",1,"normal",30,11,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",2,"normal",30,9,,,
"Espalda, bicep, hp y abs","22 mar 2024, 12:18","22 mar 2024, 13:19","","Elevación de Gemelos a Una Pierna (Macuerna)",,"",3,"normal",20,10,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Banca (Barra)",,"",0,"normal",65,6,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Banca (Barra)",,"",1,"normal",60,9,,,9
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Banca (Barra)",,"",2,"normal",55,9,,,8
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Banca (Barra)",,"",3,"normal",50,13,,,9
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Banca (Barra)",,"",4,"normal",50,8,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Hombros  (Mancuerna)",,"",0,"normal",20,7,,,9
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Hombros  (Mancuerna)",,"",1,"normal",17.5,6,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Hombros  (Mancuerna)",,"",2,"normal",17.5,4,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Hombros  (Mancuerna)",,"",3,"normal",15,4,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press de Hombros  (Mancuerna)",,"",4,"normal",15,7,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press Francés (Barra)",,"",0,"normal",25,9,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press Francés (Barra)",,"",1,"normal",25,7,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Press Francés (Barra)",,"",2,"normal",20,5,,,9.5
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Tríceps con Polea",,"",0,"normal",25,13,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Tríceps con Polea",,"",1,"normal",25,7,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Tríceps con Polea",,"",2,"normal",20,10,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Tríceps con Polea",,"",3,"normal",20,8,,,10
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Tríceps con Polea",,"",4,"normal",20,7,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Elevacion Laterales (Mancuerna)",,"",0,"normal",12,13,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Elevacion Laterales (Mancuerna)",,"",1,"normal",12,7,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Elevacion Laterales (Mancuerna)",,"",2,"normal",10,10,,,
"Pecho triceps y hombros","21 mar 2024, 18:27","21 mar 2024, 19:54","","Elevacion Laterales (Mancuerna)",,"",3,"normal",10,11,,,
